Unnamed: 0,price,bed,bath,feet,address,new_flag,link,latitude,longitude
36,2250000,1,2,,"35 E 76th St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/35-e-76th-st-1418-new-york-ny-10021--2461286475,40.774381,-73.96299019274056
37,1200000,9,7,6000,"439 E 45th Street UNIT 6,Brooklyn, NY 11203",True,https://www.trulia.com/p/ny/brooklyn/439-e-45th-st-6-brooklyn-ny-11203--2088979660,,
38,1200000,8,4,,"2143 Strauss Street,Brooklyn, NY 11212",True,https://www.trulia.com/p/ny/brooklyn/2143-strauss-st-brooklyn-ny-11212--2009664766,40.661411900000004,-73.91422886288082
39,300000,"433  ,",",  11207",,"433 Warwick St,Brooklyn, NY 11207",True,https://www.trulia.com/home/433-Warwick-St-Brooklyn-NY-11207-142892698,40.67299545454545,-73.88563254545454
0,799000,,4,,"118-29 191st St,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/118-29-191st-st-saint-albans-ny-11412--2397468194,40.693161,-73.760707
1,1199000,4,4,2496,"160 Pittsville Ave,Staten Island, NY 10307",True,https://www.trulia.com/p/ny/staten-island/160-pittsville-ave-staten-island-ny-10307--2008789425,40.506516038461534,-74.24636226923077
2,460000,3,2,1408,"132 Montreal Ave,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/132-montreal-ave-staten-island-ny-10306--2008771140,40.562417100000005,-74.13135095341114
3,189000,1,1,800,"4200 Herkimer Place UNIT 7G,Bronx, NY 10470",True,https://www.trulia.com/p/ny/bronx/4200-herkimer-pl-7g-bronx-ny-10470--2478317147,,
4,1736000,2,2,1027,"515 E 72nd St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/515-e-72nd-st-4p-new-york-ny-10021--2088856744,40.7667625,-73.9531214
5,800000,"429  ,",",  11207",,"429 Warwick St,Brooklyn, NY 11207",True,https://www.trulia.com/home/429-Warwick-St-Brooklyn-NY-11207-142892699,40.67308863636363,-73.88565636363637
6,255000,1,1,,"42-30 Douglaston Parkw UNIT 3P,Flushing, NY 11363",True,https://www.trulia.com/p/ny/flushing/4230-douglaston-pkwy-3p-flushing-ny-11363--2180729665,,
7,1175000,5,3,,"144-16 Tuskegee Airmen Way,Jamaica, NY 11435",True,https://www.trulia.com/p/ny/jamaica/144-16-tuskegee-airmen-way-jamaica-ny-11435--2189874624,40.6972684,-73.7987507
8,4995000,3,4,2185,"200 E 69th St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/200-e-69th-st-44a-new-york-ny-10021--2088853949,40.76768,-73.961925
9,449000,2,1,1200,"2425 Kings Hwy Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2425-kings-hwy-e16-brooklyn-ny-11229--2332881894,40.6131376,-73.9494021
10,1299000,7,2,3328,"1634 Hering Avenue,Bronx, NY 10461",True,https://www.trulia.com/p/ny/bronx/1634-hering-ave-bronx-ny-10461--2008900128,40.84885805,-73.84773773746849
11,479000,2,1,950,"100-11 67th Road UNIT 102,Flushing, NY 11375",True,https://www.trulia.com/p/ny/flushing/10011-67th-rd-flushing-ny-11375--1003953462,,
12,1189000,4,3,,"196-11 100 Avenue,Jamaica, NY 11423",True,https://www.trulia.com/p/ny/jamaica/19611-100th-ave-jamaica-ny-11423--2010211299,,
13,799999,"75  ,"," ,  10312",,"75 Poughkeepsie Ct,Staten Island, NY 10312",True,https://www.trulia.com/home/75-Poughkeepsie-Ct-Staten-Island-NY-10312-2067508134,40.52536795715811,-74.17090069573048
14,319000,2,1,,"84-70 129 Street UNIT 4B,Kew Gardens, NY 11415",True,https://www.trulia.com/p/ny/kew-gardens/84-70-129th-st-4b-kew-gardens-ny-11415--2397166388,,
15,699000,5,2,968,"645 Mead Street,Bronx, NY 10460",True,https://www.trulia.com/p/ny/bronx/645-mead-st-bronx-ny-10460--85172,40.8428936,-73.86611927971393
16,259000,2,1,850,"2220 Burnett St Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2220-burnett-st-2f-brooklyn-ny-11229--2467408533,40.6020768,-73.9330721
17,699000,,1,2470,"3018 Richmond Ter,Staten Island, NY 10303",True,https://www.trulia.com/p/ny/staten-island/3018-richmond-ter-staten-island-ny-10303--2008740623,40.63723475,-74.1605845
18,699900,2,2,,"939 E 43rd Street,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/939-e-43rd-st-brooklyn-ny-11234--2088988237,40.63154861538462,-73.93491351923076
19,3995000,4,4,,"10 W 66th St New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/10-w-66th-st-23d-new-york-ny-10023--2177190939,40.7725184,-73.98422367365187
20,725000,,1,,"249 8th Ave New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/249-8th-ave-9d-new-york-ny-10011--2322426209,40.7450247,-73.9989294
21,699000,2,2,1150,"37-30 83rd St Jackson Heights, NY 11372",True,https://www.trulia.com/p/ny/jackson-heights/37-30-83rd-st-1d-jackson-heights-ny-11372--2398029590,40.748806,-73.8835145593055
22,499000,1,1,815,"720 Fort Washington Ave New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/720-fort-washington-ave-1z-new-york-ny-10040--2332068855,40.8578028,-73.93454980381895
23,3180000,8,8,5000,"56-15 Van Cleef Street,Flushing, NY 11368",True,https://www.trulia.com/p/ny/flushing/5615-van-cleef-st-flushing-ny-11368--2010024883,,
24,1275000,5,2,2792,"236 45th St,Brooklyn, NY 11220",True,https://www.trulia.com/p/ny/brooklyn/236-45th-st-brooklyn-ny-11220--1103372382,40.65117515,-74.01321809823048
25,965000,4,3,1800,"2049 Haring St,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2049-haring-st-brooklyn-ny-11229--2009818293,40.6015883,-73.94085435
26,1698000,4,3,,"43-22 91st,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/43-22-91st-pl-elmhurst-ny-11373--2175417806,40.74271335,-73.8740492678145
27,699900,3,2,1485,"248-02 87th Avenue,Bellerose, NY 11426",True,https://www.trulia.com/p/ny/bellerose/24802-87th-ave-bellerose-ny-11426--2410562852,,
28,345000,2,1,,"219-10 74th Avenue 2nd FL,Bayside, NY 11364",True,https://www.trulia.com/p/ny/bayside/219-10-74-ave-2nd-fl-bayside-ny-11364--2566400457,,
29,168000,,1,,"226-26 Union Turnpike UNIT 6A,Oakland Gardens, NY 11364",True,https://www.trulia.com/p/ny/oakland-gardens/226-26-union-tpke-6a-oakland-gardens-ny-11364--2625389905,,
30,599000,4,3,,"143-11 105th Avenue,Jamaica, NY 11435",True,https://www.trulia.com/p/ny/jamaica/143-11-105th-ave-jamaica-ny-11435--2010268294,40.6963921,-73.8028405
31,1179000,6,5,,"191-35 115th Drive,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/191-35-115th-dr-saint-albans-ny-11412--2182999240,40.69505755,-73.75998440080524
32,1082260,5,4,3015,"16035 99th Street,Jamaica, NY 11414",True,https://www.trulia.com/p/ny/jamaica/16035-99th-st-jamaica-ny-11414--2010153772,,
33,485000,1,1,803,"4465 Douglas Avenue UNIT 15M,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/4465-douglas-ave-15m-bronx-ny-10471--2332753785,,
34,632000,3,2,1600,"116-39 224 Street,Jamaica, NY 11411",True,https://www.trulia.com/p/ny/jamaica/11639-224th-st-jamaica-ny-11411--2205123788,,
35,478000,2,1,,"73-20 Austin Street UNIT 1E,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/73-20-austin-st-1-e-forest-hills-ny-11375--2187494233,,
36,1210000,7,3,3592,"1417 Fteley Avenue,Bronx, NY 10472",True,https://www.trulia.com/p/ny/bronx/1417-fteley-ave-bronx-ny-10472--2008971755,40.8350458,-73.87316524698136
37,1298000,3,2,2832,"131-09 Liberty Avenue,South Richmond Hill, NY 11419",True,https://www.trulia.com/p/ny/south-richmond-hill/131-09-liberty-ave-south-richmond-hill-ny-11419--2397280680,,
38,699000,3,3,2172,"2063 Turnbull Avenue,Bronx, NY 10473",True,https://www.trulia.com/p/ny/bronx/2063-turnbull-ave-bronx-ny-10473--2008975848,40.82369575,-73.85291475308179
39,699000,3,2,1728,"1665 Waring Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/1665-waring-ave-bronx-ny-10469--2008955822,40.86100385,-73.83734735031993
0,479000,3,2,1400,"4525 Henry Hudson Pkwy W Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/4525-henry-hudson-pkwy-w-b103-bronx-ny-10471--2566498677,40.891473,-73.90915257404029
1,925000,1,1,605,"526 Union Ave Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/526-union-ave-605-brooklyn-ny-11211--2625225418,40.716382,-73.95189252380952
2,579999,3,2,1122,"114-53 170th Street,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/114-53-170th-st-jamaica-ny-11434--692539,,
3,398000,1,1,700,"136-05 Sanford Avenue UNIT 1R,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/136-05-sanford-ave-1r-flushing-ny-11355--2397725616,,
4,1188000,3,3,,"166-43 21st Avenue,Flushing, NY 11357",True,https://www.trulia.com/p/ny/flushing/16643-21st-ave-flushing-ny-11357--2009950290,,
5,848000,3,2,1380,"75-06 Utopia Parkway,Flushing, NY 11366",True,https://www.trulia.com/p/ny/flushing/7506-utopia-pkwy-flushing-ny-11366--2010006064,,
6,1595000,1,2,1230,"30 Main St Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/30-main-st-3h-brooklyn-ny-11201--2009547171,40.703030299999995,-73.99100222345739
7,888000,2,1,,"23-05 24th Ave Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/23-05-24th-ave-3c-astoria-ny-11105--2625211961,40.7773499,-73.9225597
8,3995000,3,3,2650,"28 Vestry St New York, NY 10013",True,https://www.trulia.com/p/ny/new-york/28-vestry-st-1c-new-york-ny-10013--2008606416,40.7227619,-74.0084812
9,649999,3,1,1200,"501 W 138th St New York, NY 10031",True,https://www.trulia.com/p/ny/new-york/501-w-138th-st-23-new-york-ny-10031--2197905410,40.8210606,-73.9511332
10,3850000,3,3,2173,"80 Riverside Blvd New York, NY 10069",True,https://www.trulia.com/p/ny/new-york/80-riverside-blvd-10b-new-york-ny-10069--2008708635,40.7751167,-73.99028351486912
11,590000,2,2,1100,"2818 W 17th St Brooklyn, NY 11224",True,https://www.trulia.com/p/ny/brooklyn/2818-w-17th-st-1b-brooklyn-ny-11224--2174475024,40.57841995,-73.98539734626952
12,559000,2,1,,"62 Park Ter W New York, NY 10034",True,https://www.trulia.com/p/ny/new-york/62-park-ter-w-a37-new-york-ny-10034--2318863860,40.8711251,-73.9174014
13,290000,1,1,700,"2600 E 21st St Brooklyn, NY 11235",True,https://www.trulia.com/p/ny/brooklyn/2600-e-21st-st-202-brooklyn-ny-11235--2625206330,40.58919531707317,-73.94853031707316
14,720000,1,1,725,"201 E 25th St New York, NY 10010",True,https://www.trulia.com/p/ny/new-york/201-e-25th-st-9g-new-york-ny-10010--2478479648,40.7400913,-73.981896
15,4200000,1,2,1060,"157 W 57th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/157-w-57th-st-32a-new-york-ny-10019--2313726672,40.76507142857143,-73.978746
16,225000,1,1,650,"1000 Clove Rd Staten Island, NY 10301",True,https://www.trulia.com/p/ny/staten-island/1000-clove-rd-5d-staten-island-ny-10301--2345713648,40.6202769,-74.10986952737753
17,6950000,2,3,2100,"200 Central Park S New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/200-central-park-s-35a-new-york-ny-10019--2478355279,40.766662,-73.97978854843282
18,449000,,1,560,"405 W 57th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/405-w-57th-st-4d-new-york-ny-10019--2337935313,40.768328,-73.98599427815034
19,825000,3,2,,"9615 Shore Rd Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/9615-shore-rd-1f-brooklyn-ny-11209--2346122450,40.615485050000004,-74.03752743916662
20,1150000,1,1,717,"1080 Lorimer St Brooklyn, NY 11222",True,https://www.trulia.com/p/ny/brooklyn/1080-lorimer-st-c-brooklyn-ny-11222--2565988889,40.727464999999995,-73.95379975
21,6385000,3,3,3069,"390 W End Ave New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/390-w-end-ave-4j-new-york-ny-10024--2088873720,40.78374595,-73.98049427961273
22,1635000,2,2,,"304 W 75th St New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/304-w-75th-st-12ac-new-york-ny-10023--2625195864,40.78177435,-73.98371206278965
23,335000,1,1,,"67-76 Booth St Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/67-76-booth-st-7m-forest-hills-ny-11375--2625188653,,
24,4986000,7,7,4715,"217 E 30th St,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/217-e-30th-st-new-york-ny-10016--145648,40.743017449999996,-73.97903345617412
25,1588000,3,3,,"154-23 28 Avenue,Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/15423-28th-ave-flushing-ny-11354--2009917203,,
26,1148888,5,1,,"189-08 42 Avenue,Flushing, NY 11358",True,https://www.trulia.com/p/ny/flushing/18908-42nd-ave-flushing-ny-11358--2009956080,,
27,170000,,1,,"125-10 Queens Boulevard UNIT 25,Kew Gardens, NY 11415",True,https://www.trulia.com/p/ny/kew-gardens/125-10-queens-blvd-25-kew-gardens-ny-11415--2625381847,,
28,648888,3,2,,"163-10 71st Avenue UNIT 3,Fresh Meadows, NY 11365",True,https://www.trulia.com/p/ny/fresh-meadows/163-10-71st-ave-3-fresh-meadows-ny-11365--2526907501,,
29,675000,2,2,716,"132-49 41st Road UNIT 6A,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/132-49-41st-rd-6-a-flushing-ny-11355--2397317978,,
30,947000,3,2,1624,"11415 115th St,Jamaica, NY 11420",True,https://www.trulia.com/p/ny/jamaica/11415-115th-st-jamaica-ny-11420--2010187638,,
31,265000,1,1,575,"5355 Henry Hudson Pkwy Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/5355-henry-hudson-pkwy-1c-bronx-ny-10471--2553380115,40.9011832,-73.903681
32,1095000,3,3,1733,"838 Quincy St Brooklyn, NY 11221",True,https://www.trulia.com/p/ny/brooklyn/838-quincy-st-1-brooklyn-ny-11221--2394943131,40.6896375,-73.92595649077971
33,5650000,2,3,1475,"27 E 79th St New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/27-e-79th-st-5-new-york-ny-10075--2344036795,40.7767402,-73.96232344099869
34,4650000,5,3,3860,"632 2nd St,Brooklyn, NY 11215",True,https://www.trulia.com/p/ny/brooklyn/632-2nd-st-brooklyn-ny-11215--2009699457,40.6691082,-73.97431439400279
35,289000,3,1,960,"59 Barker St,Staten Island, NY 10310",True,https://www.trulia.com/p/ny/staten-island/59-barker-st-staten-island-ny-10310--2008819386,40.63585405,-74.12126277186499
36,309000,1,1,836,"145 Lincoln Ave Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/145-lincoln-ave-6a-staten-island-ny-10306--2008771909,40.579042799999996,-74.10759804244887
37,2995000,2,2,1748,"360 Furman St Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/360-furman-st-1206-brooklyn-ny-11201--2009549552,40.69360305,-74.00054042784278
38,2850000,3,2,,"60 Gramercy Park N New York, NY 10010",True,https://www.trulia.com/p/ny/new-york/60-gramercy-park-n-9g-new-york-ny-10010--2192066568,40.737913,-73.9849697
39,6250000,4,4,3136,"1228 Madison Ave New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/1228-madison-ave-4-new-york-ny-10128--2542687476,40.7826012,-73.95786334609551
0,530000,1,1,707,"125 Ashland Pl Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/125-ashland-pl-12c-brooklyn-ny-11201--2333835533,40.6924035,-73.97872815
1,1180000,,3,,"2019 W 12th St,Brooklyn, NY 11223",True,https://www.trulia.com/p/ny/brooklyn/2019-w-12th-st-brooklyn-ny-11223--2088997990,40.5976128,-73.98324831691649
2,2499000,7,5,4557,"2719 Whitman Dr,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/2719-whitman-dr-brooklyn-ny-11234--405798,40.604997350000005,-73.91065695
3,6495000,5,4,3700,"50 W 84th St,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/50-w-84th-st-new-york-ny-10024--417688,40.78464115,-73.9723602
4,525000,,1,350,"225 Central Park N New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/225-central-park-n-514-new-york-ny-10024--2478589215,40.7996582244898,-73.95605134693878
5,4100000,4,4,2791,"200 Water St,Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/200-water-st-brooklyn-ny-11201--2467427488,40.7028927,-73.98576596157736
6,875000,3,2,840,"68 McClean Ave,Staten Island, NY 10305",True,https://www.trulia.com/p/ny/staten-island/68-mcclean-ave-staten-island-ny-10305--2159068276,40.59869715,-74.0638634
7,529000,2,2,1050,"3015 Harding Avenue,Bronx, NY 10465",True,https://www.trulia.com/p/ny/bronx/3015-harding-ave-bronx-ny-10465--2008934401,40.81682805,-73.81171484999999
8,2398000,10,5,2000,"6923 20th Ave,Brooklyn, NY 11204",True,https://www.trulia.com/p/ny/brooklyn/6923-20th-ave-brooklyn-ny-11204--2009577791,40.613633300000004,-73.98849507100228
9,815000,3,2,2220,"1287 E 53rd St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/1287-e-53rd-st-brooklyn-ny-11234--2089017366,40.627325150000004,-73.92455392164247
10,289000,,1,,"444 E 87th St New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/444-e-87th-st-4g-new-york-ny-10128--2478376905,40.77704879591837,-73.94790685714285
11,830000,,1,490,"22 N 6th St Brooklyn, NY 11249",True,https://www.trulia.com/p/ny/brooklyn/22-n-6th-st-20e-brooklyn-ny-11249--2089040724,40.720024,-73.96333029141324
12,1160000,2,2,1045,"2280 Frederick Douglass Blvd New York, NY 10027",True,https://www.trulia.com/p/ny/new-york/2280-frederick-douglass-blvd-6i-new-york-ny-10027--2008659188,40.8084498,-73.9521714
13,3749500,3,4,1770,"196 Orchard St New York, NY 10002",True,https://www.trulia.com/p/ny/new-york/196-orchard-st-10c-new-york-ny-10002--2369765038,40.722304,-73.9879659
14,1195000,,1,609,"196 Orchard St New York, NY 10002",True,https://www.trulia.com/p/ny/new-york/196-orchard-st-4p-new-york-ny-10002--2402845241,40.722304,-73.9879659
15,6750000,3,4,2862,"260 W Broadway New York, NY 10013",True,https://www.trulia.com/p/ny/new-york/260-w-broadway-4b5b-new-york-ny-10013--2625178876,,
16,529000,1,1,,"511 Evergreen Ave Brooklyn, NY 11221",True,https://www.trulia.com/p/ny/brooklyn/511-evergreen-ave-4f-brooklyn-ny-11221--2625178874,40.690590666666665,-73.915841
17,2215000,2,2,1091,"202 Broome St New York, NY 10002",True,https://www.trulia.com/p/ny/new-york/202-broome-st-8f-new-york-ny-10002--2512652135,40.717615800000004,-73.98728724271628
18,195000,"724  235 ,",",  10466",,"724 E 235th St,Bronx, NY 10466",True,https://www.trulia.com/home/724-E-235th-St-Bronx-NY-10466-29836664,40.894525,-73.85574650000001
19,225000,"599  ,",",  11207",,"599 Ashford St,Brooklyn, NY 11207",True,https://www.trulia.com/home/599-Ashford-St-Brooklyn-NY-11207-2097828771,40.66727715625,-73.88332290625
20,2480000,7,2,1626,"2024 80th St,Brooklyn, NY 11214",True,https://www.trulia.com/p/ny/brooklyn/2024-80th-st-brooklyn-ny-11214--2009681697,40.607372850000004,-73.99407794999999
21,399000,,1,,"205 E 63rd St New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/205-e-63rd-st-5h-new-york-ny-10065--2191418945,40.7639362,-73.9641732
22,595000,2,1,990,"860 W 181st St New York, NY 10033",True,https://www.trulia.com/p/ny/new-york/860-w-181st-st-43-new-york-ny-10033--2478444842,40.8511846,-73.9406333
23,1750000,,1,20000,"38-18 31st St,Long Island City, NY 11101",True,https://www.trulia.com/p/ny/long-island-city/38-18-31st-st-long-island-city-ny-11101--2009485866,,
24,4288000,7,5,4074,"8101 Colonial Rd,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/8101-colonial-rd-brooklyn-ny-11209--2009640027,40.628233,-74.034883
25,840000,2,2,1050,"7601 14th Ave Brooklyn, NY 11228",True,https://www.trulia.com/p/ny/brooklyn/7601-14th-ave-2a-brooklyn-ny-11228--2009813124,40.618223,-74.00587
26,469000,,1,,"201 W 21st St New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/201-w-21st-st-11d-new-york-ny-10011--2178930533,40.7430253,-73.9968208
27,1200000,1,1,875,"50 Park Ave New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/50-park-ave-12g-new-york-ny-10016--2008631045,42.64455275438035,-73.76042642001842
28,3100000,3,2,,"173-175 Riverside Dr W New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/173-175-riverside-dr-w-4h-new-york-ny-10024--2625176581,40.7963513,-73.974553
29,2800000,12,4,3300,"1392 Madison St,Brooklyn, NY 11237",True,https://www.trulia.com/p/ny/brooklyn/1392-madison-st-brooklyn-ny-11237--2009882996,40.6976124,-73.91032788788618
30,350000,3,1,,"552 W 141st St New York, NY 10031",True,https://www.trulia.com/p/ny/new-york/552-w-141st-st-5a-new-york-ny-10031--2345967257,40.82335125,-73.9515759065987
31,1088888,4,4,2200,"126 Tyrrell St,Staten Island, NY 10307",True,https://www.trulia.com/p/ny/staten-island/126-tyrrell-st-staten-island-ny-10307--869349,40.5121468,-74.24856317046522
32,578000,3,1,,"92-21 76th Street,Woodhaven, NY 11421",True,https://www.trulia.com/p/ny/woodhaven/92-21-76th-st-woodhaven-ny-11421--604167,40.685044500000004,-73.8639136313817
33,380000,,600 ,,"51 Hill St,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/51-hill-st-brooklyn-ny-11208--2009626562,40.6789306,-73.87131145000001
34,1358000,6,3,2310,"2401 37th Ave,Long Island City, NY 11101",True,https://www.trulia.com/p/ny/long-island-city/2401-37th-ave-long-island-city-ny-11101--2009482606,,
35,1800000,2,2,1280,"400 E 54th St New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/400-e-54th-st-14c-new-york-ny-10022--2088860858,40.7560875,-73.9640348
36,1450000,1,2,1000,"300 E 74th St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/300-e-74th-st-28c-new-york-ny-10021--2173751631,40.7698782,-73.9572384
37,675000,1,1,,"302 W 79th St New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/302-w-79th-st-2c-new-york-ny-10024--2333245885,40.78436524999999,-73.98191435154851
38,675000,2,1,,"100 Overlook Ter New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/100-overlook-ter-412-new-york-ny-10040--2284025102,40.8562126,-73.93494559257556
39,569000,3,2,20930,"9740 62nd Dr Rego Park, NY 11374",True,https://www.trulia.com/p/ny/rego-park/9740-62nd-dr-7j-rego-park-ny-11374--2474900647,40.7309323,-73.8645828
0,319000,1,1,,"6538 Booth St Flushing, NY 11374",True,https://www.trulia.com/p/ny/flushing/6538-booth-st-2f-flushing-ny-11374--2173624729,,
1,340000,1,1,650,"43-15 46th St Sunnyside, NY 11104",True,https://www.trulia.com/p/ny/sunnyside/43-15-46th-st-f10-sunnyside-ny-11104--2605865880,40.744295,-73.91818416091216
2,7999000,4,4,2372,"PH1A Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Ph1a-2059152043,,
3,2998000,2,2,1076,"Residence 4A Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-4a-2059152044,,
4,3590000,2,2,1125,"Residence 5B Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-5b-2059152045,,
5,4630000,2,2,1454,"Residence 4D Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-4d-2059152046,,
6,1890000,1,1,727,"Residence 3D Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-3d-2059152047,,
7,6500000,3,3,1851,"PH1B Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Ph1b-2059152048,,
8,3160000,2,2,1214,"Residence 3A Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-3a-2059152049,,
9,2950000,1,2,911,"Residence 4C Plan in 101 West 14th,New York, NY 10011",True,https://www.trulia.com/builder-community-plan/101-West-14th-Residence-4c-2059152050,,
10,1449000,5,4,3000,"2806 Avenue K,Brooklyn, NY 11210",True,https://www.trulia.com/p/ny/brooklyn/2806-avenue-k-brooklyn-ny-11210--369226,40.623991700000005,-73.94802909541946
11,849000,3,2,1224,"1830 E 32nd St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/1830-e-32nd-st-brooklyn-ny-11234--2089021957,40.6104531,-73.93740762178811
12,1498000,6,3,1760,"15310 Peck Ave,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/15310-peck-ave-flushing-ny-11355--536197,,
13,1698000,6,4,1250,"1926 76th St,Flushing, NY 11370",True,https://www.trulia.com/p/ny/flushing/1926-76th-st-flushing-ny-11370--1011166781,,
14,3999000,3,3,1898,"220 Riverside Blvd New York, NY 10069",True,https://www.trulia.com/p/ny/new-york/220-riverside-blvd-42a-new-york-ny-10069--2008707982,40.7796941,-73.98754840652174
15,799000,1,1,581,"211 E 51st St New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/211-e-51st-st-5c-new-york-ny-10022--2088858686,40.75638040816327,-73.96991759183673
16,2250000,2,2,1200,"150 W 56th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/150-w-56th-st-5206-new-york-ny-10019--2189861043,40.7641992,-73.97965110486828
17,1199000,1,1,,"16 W 16th St New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/16-w-16th-st-8cs-new-york-ny-10011--2208136428,40.73759015,-73.99380880477267
18,2580000,7,5,4815,"10454 Roosevelt Ave,Flushing, NY 11368",True,https://www.trulia.com/p/ny/flushing/10454-roosevelt-ave-flushing-ny-11368--2010017810,40.7565446,-73.8398191
19,1275000,1,1,753,"100 W 93rd St New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/100-w-93rd-st-24k-new-york-ny-10025--2088874884,40.790812450000004,-73.96963206630498
20,1699000,2,2,971,"100 W 93rd St New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/100-w-93rd-st-23j-new-york-ny-10025--2088874873,40.790812450000004,-73.96963206630498
21,1750000,1,2,899,"322 W 57th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/322-w-57th-st-44q-new-york-ny-10019--2196884014,40.7669507,-73.9838062
22,1980000,5,5,,"407 Lincoln Road,Brooklyn, NY 11225",True,https://www.trulia.com/p/ny/brooklyn/407-lincoln-rd-brooklyn-ny-11225--2009790568,40.6618534,-73.94928510337881
23,1149000,4,4,2497,"2245 E 38th St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/2245-e-38th-st-brooklyn-ny-11234--1103219837,40.606663499999996,-73.92505851120691
24,8500000,5,5,3014,"279 Central Park W New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/279-central-park-w-8a-new-york-ny-10024--2088873121,40.78689205,-73.96857084815946
