price,bed,bath,feet,address,new_flag,company,latitude,longitude,distance
2998000,2.0,2.0,1076.0,"Residence 4A Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
3590000,2.0,2.0,1125.0,"Residence 5B Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
4630000,2.0,2.0,1454.0,"Residence 4D Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
1890000,1.0,1.0,727.0,"Residence 3D Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
6500000,3.0,3.0,1851.0,"PH1B Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
3160000,2.0,2.0,1214.0,"Residence 3A Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
2950000,1.0,2.0,911.0,"Residence 4C Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
1449000,5.0,4.0,3000.0,"2806 Avenue K,Brooklyn, NY 11210",True,BEHFAR TEAM LLC,40.623991700000005,-73.94802909541946,17.97150035469355
849000,3.0,2.0,1224.0,"1830 E 32nd St,Brooklyn, NY 11234",True,BERGEN BASIN REALTY LLC,40.6104531,-73.93740762178811,19.568004970999485
1498000,6.0,3.0,1760.0,"15310 Peck Ave,Flushing, NY 11355",True,KELLER WILLIAMS LEGENDARY,,,
1698000,6.0,4.0,1250.0,"1926 76th St,Flushing, NY 11370",True,KELLER WILLIAMS LEGENDARY,,,
3999000,3.0,3.0,1898.0,"220 Riverside Blvd #42A,New York, NY 10069",True,SOTHEBY'S INTERNATIONAL REALTY,40.7796941,-73.98754840652174,1.7329814023275276
799000,1.0,1.0,581.0,"211 E 51st St #5C,New York, NY 10022",True,CORCORAN,40.75638040816327,-73.96991759183673,3.191274210502124
2250000,2.0,2.0,1200.0,"150 W 56th St #5206,New York, NY 10019",True,DOUGLAS ELLIMAN,40.7641992,-73.97965110486828,2.5106237192019574
1199000,1.0,1.0,,"16 W 16th St #8CS,New York, NY 10011",True,COLDWELL BANKER WARBURG,40.73759015,-73.99380880477267,5.698222395261023
2580000,7.0,5.0,4815.0,"10454 Roosevelt Ave,Flushing, NY 11368",True,KELLER WILLIAMS LEGENDARY,40.7565446,-73.8398191,11.299638168447148
1275000,1.0,1.0,753.0,"100 W 93rd St #24K,New York, NY 10025",True,COLDWELL BANKER WARBURG,40.79081245,-73.96963206630498,0.6454588633585101
1699000,2.0,2.0,971.0,"100 W 93rd St #23J,New York, NY 10025",True,COLDWELL BANKER WARBURG,40.79081245,-73.96963206630498,0.6454588633585101
1750000,1.0,2.0,899.0,"322 W 57th St #44Q,New York, NY 10019",True,BROWN HARRIS STEVENS,40.766755,-73.9840893915325,2.4343821845801736
1980000,5.0,5.0,,"407 Lincoln Road,Brooklyn, NY 11225",True,S10 REALTY GROUP LLC,40.6618534,-73.94928510337881,13.779179281816088
1149000,4.0,4.0,2497.0,"2245 E 38th St,Brooklyn, NY 11234",True,FILLMORE REAL ESTATE LTD,40.6066635,-73.92505851120691,20.14804673913121
8500000,5.0,5.0,3014.0,"279 Central Park W #8A,New York, NY 10024",True,DOUGLAS ELLIMAN,40.78689205,-73.96857084815946,0.2014562348633783
6650000,3.0,4.0,2841.0,"907 5th Ave,New York, NY 10021",True,SOTHEBY'S INTERNATIONAL REALTY,40.7722101,-73.9668718,1.4353852456029264
739000,3.0,3.0,1108.0,"18424 Edgewood Ave,Jamaica, NY 11413",True,GLORY HOMES REALTY,,,
288000,1.0,1.0,750.0,"9031 Fort Hamilton Pkwy #5L,Brooklyn, NY 11209",True,AWAYE REALTY MANAGEMENT LLC,40.61733295,-74.02675462247547,19.27345756354057
340000,1.0,1.0,540.0,"540 sqft48-18 43rd St #2B,",True, 11377,,,
369000,0.0,1.0,460.0,"215 E 24th St #823,New York, NY 10010",True,CORCORAN,40.7393046,-73.98172600106602,5.20967035213609
298000,1.0,1.0,700.0,"37-16 83rd St #2E,Jackson Heights, NY 11372",True,ARCHWAY REALTY INC,40.74933595,-73.88353540961471,8.183272182418019
695000,1.0,1.0,630.0,"630 sqft231 Park Pl #15,",True, 11238,,,
920000,1.0,1.0,,"300 E 40th St #30N,New York, NY 10016",True,CORCORAN,40.74794905,-73.97274594694242,4.141752402763237
289000,0.0,1.0,350.0,"305 E 83rd St #4E,New York, NY 10028",True,WILLIAM RAVEIS REAL ESTATE,40.7758274,-73.95240900016537,1.6894593001334948
649000,1.0,1.0,,"140 8th Ave #1J,Brooklyn, NY 11215",True,REDFIN REAL ESTATE,40.6719388,-73.97477033186331,12.577339250625569
9995000,3.0,4.0,2333.0,"277 5th Ave #48B,New York, NY 10016",True,DOUGLAS ELLIMAN,40.7456303,-73.986386,4.640952152553266
1100000,8.0,4.0,,"2179 Light St #TOM,Bronx, NY 10466",True,EMPIRE HOME SALES,40.88807715,-73.8329294979981,16.15946388461732
4400000,2.0,3.0,1674.0,"15 E 30th St #35D,New York, NY 10016",True,DOUGLAS ELLIMAN,40.74567955,-73.98518092574707,4.603246565915068
459000,1.0,1.0,,"19-79 78th St #2,East Elmhurst, NY 11370",True,NEXTHOME EMPIRE,,,
999000,2.0,2.0,1500.0,"1175 York Ave #1A,New York, NY 10065",True,BROWN HARRIS STEVENS,40.7615491,-73.9578486,2.758792644216628
199000,1.0,1.0,,"21-47 33rd St #1G,Astoria, NY 11105",True,COLDWELL BANKER RELIABLE REAL ESTATE,,,
179000,0.0,1.0,600.0,"150 W End Ave #2,Brooklyn, NY 11235",True,DOM REALTY,40.578172300000006,-73.95357239081908,23.011496147455528
1695000,2.0,2.0,,"2ba617 Warren St #2,",True, 11217,,,
479999,3.0,2.0,1176.0,"1420 Castleton Ave,Staten Island, NY 10302",True,YOUR HOME SOLD GUARANTEED REALTY ADVISOR LLC,40.63380705,-74.13028944999999,21.671375985963792
1199900,3.0,2.0,2464.0,"7 Minna St,Staten Island, NY 10304",True,"HOMES R US REALTY OF NY, INC.",40.5946004,-74.090959397136,23.55842879048224
619000,4.0,2.0,1924.0,"225 Rolling Hill Grn,Staten Island, NY 10312",True,RE/MAX ELITE,40.551359,-74.19367148428259,32.200537178179495
825000,4.0,3.0,1065.0,"4236 Richmond Ave,Staten Island, NY 10312",True,BETTER HOMES AND GARDENS REAL ESTATE SAFARI REALTY,40.5355179,-74.15668289989969,31.967431351762315
889000,5.0,2.0,2820.0,"33 Gower St,Staten Island, NY 10314",True,BROOKLYN4U RLTYOF DYKERHEIGHTS,40.6116192,-74.12426545114324,23.34274987315521
1099000,,,,"2321 Pitkin Ave,Brooklyn, NY 11207",True,RE/MAX REAL ESTATE PROFESSIONA,40.673352,-73.88659,14.198605790668765
939000,6.0,,2963.0,"3430 Fulton St,Brooklyn, NY 11208",True,FOREST PARK PROPERTIES INC.,40.6843625,-73.86907899316716,13.976675747917817
1188000,,,,"80-09/80-11 Atlantic Ave,Woodhaven, NY 11421",True,NY SUPERIOR REALTY,,,
2369000,4.0,4.0,3368.0,"548 W 148th St,New York, NY 10031",True,COMPASS,40.8277544,-73.9480727,5.035412011957964
4750000,3.0,4.0,2700.0,"1185 Park Ave #5F,New York, NY 10128",True,CORCORAN,40.7848335,-73.9534973,1.2485281786298696
2350000,5.0,5.0,3067.0,"510 Halsey St,Brooklyn, NY 11233",True,COMPASS,40.6834587,-73.93389129215531,11.654091016071218
649000,3.0,2.0,1300.0,"1549 E 53rd St,Brooklyn, NY 11234",True,REMAX EDGE,40.6206644,-73.9238724,18.64105594737077
729000,1.0,2.0,784.0,"21 S End Ave #2J,New York, NY 10280",True,BATTERY PARK REALTY,40.7080812,-74.0182068,9.534720603193383
950000,1.0,1.0,650.0,"171 E 84th St #12E,New York, NY 10028",True,COMPASS,40.7778224,-73.9553414,1.358421954124586
1750000,3.0,2.0,1630.0,"525 E 80th St #8A,New York, NY 10075",True,BROWN HARRIS STEVENS,40.771798,-73.949064,2.1935892567419373
399000,0.0,1.0,,"229 E 28th St #5C,New York, NY 10016",True,COOPER & COOPER REAL ESTATE,40.74154895,-73.97936924789124,4.925057658301214
799999,1.0,1.0,795.0,"13103 40th Rd #12Y,Flushing, NY 11354",True,CHASE GLOBAL REALTY CORP,40.7558054489796,-73.83642763265306,11.597554240385133
625000,1.0,1.0,750.0,"135 Ashland Pl #8C,Brooklyn, NY 11201",True,COMPASS,40.6921224,-73.97825756827486,10.358363985603484
1295000,1.0,1.0,589.0,"300 W 30th St #13C,New York, NY 10001",True,CORCORAN,40.7496844,-73.9955808,4.557503861611907
540000,1.0,1.0,581.0,"2652 E 18th St #4C,Brooklyn, NY 11235",True,COMPASS,40.587051548387095,-73.95136990322581,22.03828994856127
1599000,2.0,2.0,1155.0,"99 Conselyea St #1R,Brooklyn, NY 11211",True,THE IN HOUSE GROUP,40.71510615,-73.94725314673153,7.972137845256414
619000,2.0,2.0,1013.0,"460 W 236th St #C3,Bronx, NY 10463",True,MODA REALTY,40.88564724489796,-73.90662924489796,12.31834192994916
489000,2.0,1.0,,"110-45 71st Rd #3H,Forest Hills, NY 11375",True,DOUGLAS ELLIMAN,,,
979000,2.0,2.0,,"519 E 86th St #6A,New York, NY 10028",True,COMPASS,40.775657714285714,-73.94625714285715,2.134236499888914
1089000,3.0,2.0,1301.0,"1414 W 4th St #5,Brooklyn, NY 11204",True,RE/MAX EDGE,40.61177457142857,-73.97853214285715,19.26593312788549
2799000,5.0,5.0,5600.0,"10 Todt Hill Ct,Staten Island, NY 10304",True,PROBASE REAL ESTATE,40.5885131,-74.11181069602137,24.974537399730032
1230000,4.0,3.0,2502.0,"312 126th St,Flushing, NY 11356",True,CENTURY HOMES REALTY GROUP LLC,,,
1295000,2.0,2.0,,"176 E 77th St #11B,New York, NY 10075",True,BROWN HARRIS STEVENS,40.77320875,-73.95905408333333,1.5324273622693776
365000,2.0,1.0,,"105-55 62nd Dr #4J,Forest Hills, NY 11375",True,SCY REALTY,,,
12500000,2.0,3.0,2405.0,"212 W 18th St #7,New York, NY 10011",True,DOUGLAS ELLIMAN,40.74104265,-73.99872105145296,5.525531565059335
132500,0.0,1.0,400.0,"6535 Broadway #6C,Bronx, NY 10471",True,RE/MAX IN THE CITY,40.9064684,-73.8967153,14.768654141881983
2625000,3.0,3.0,1866.0,"4 E 88th St #8A,New York, NY 10128",True,COMPASS,40.78241065,-73.95888694990236,0.8472888698951825
1010000,1.0,1.0,512.0,"300 W 30th St #5A,New York, NY 10001",True,CORCORAN,40.7496844,-73.9955808,4.557503861611907
799900,2.0,2.0,976.0,"963A Kent Ave #A2,Brooklyn, NY 11205",True,FILLMORE REAL ESTATE LTD,40.6912953,-73.95822443129819,10.450512439879043
3695000,3.0,3.0,,"1165 5th Ave #8C,New York, NY 10029",True,SOTHEBY'S INTERNATIONAL REALTY,40.7890576,-73.9547098,1.2275724702456907
3450000,3.0,3.0,1647.0,"322 W 57th St #39H,New York, NY 10019",True,DOUGLAS ELLIMAN,40.766755,-73.9840893915325,2.4343821845801736
7650000,4.0,4.0,,"885 Park Ave #6C,New York, NY 10075",True,SOTHEBY'S INTERNATIONAL REALTY,40.7749794,-73.960611,1.2963486599107674
1745000,2.0,3.0,,"565 Park Ave #11E,New York, NY 10065",True,BROWN HARRIS STEVENS,40.764936,-73.96786533739592,2.238484290103032
1070000,1.0,1.0,607.0,"300 W 30th St #5F,New York, NY 10001",True,CORCORAN,40.7496844,-73.9955808,4.557503861611907
1195000,6.0,5.0,2400.0,"132-50 Bennett Ct #2FAMILY,Jamaica, NY 11434",True,MASSADA HOME SALES,,,
625000,1.0,1.0,840.0,"166 E 61st St #7E,New York, NY 10065",True,COMPASS,40.7629398,-73.9662921,2.4656274754724903
749900,3.0,3.0,2040.0,"63 Beacon Ave,Staten Island, NY 10306",True,MARTINO REALTY GROUP,40.57755345,-74.12263105082988,26.483989429411984
549998,3.0,3.0,1280.0,"527 Leverett Ave,Staten Island, NY 10308",True,"ROBERT DEFALCO REALTY, INC.",40.55569535,-74.16369982745536,30.363141946444244
989000,8.0,5.0,5280.0,"203 Clinton Ave,Staten Island, NY 10301",True,MARK MURPHY PROPERTIES,40.6393302,-74.09731354531051,19.516048023395356
929900,5.0,4.0,2235.0,"81 Ridgecrest Ave,Staten Island, NY 10312",True,BARBARA A. SMITH,40.5362399,-74.15570395,31.856638353144135
799000,3.0,3.0,2014.0,"6203 Spencer Ter,Bronx, NY 10471",True,MODA REALTY,40.9107708,-73.8974554,15.18123744113748
975000,3.0,3.0,1835.0,"874 E 27th St,Brooklyn, NY 11210",True,BEHFAR TEAM LLC,40.6294581,-73.9505327975592,17.347748320079074
1095000,1.0,1.0,670.0,"1 Irving Pl #U15C,New York, NY 10003",True,ONE IRVING PLACE REALTY,,,
3595000,8.0,5.0,8100.0,"730 Saint Nicholas Ave,New York, NY 10031",True,CORCORAN,40.8249092,-73.94369829405969,4.884343122252532
1100000,4.0,3.0,1443.0,"3149 56th St,Flushing, NY 11377",True,CENTURY HOMES REALTY GROUP LLC,,,
649000,1.0,1.0,700.0,"345 E 73rd St #5F,New York, NY 10021",True,ELEGRAN ; FORBES GLOBAL PROPERTIES,40.76892905,-73.95602748110177,2.071702026800223
869000,1.0,1.0,850.0,"152 E 94th St #7F,New York, NY 10128",True,ENGEL & VÖLKERS NEW YORK REAL ESTATE,40.7841338,-73.95136984169237,1.431734108154766
950000,1.0,1.0,760.0,"225 Rector Pl #10T,New York, NY 10280",True,VERED REALTY,40.7092957,-74.0161233,9.336444064146749
4400000,2.0,4.0,4043.0,"419 Grand St,Brooklyn, NY 11211",True,CORCORAN,40.7117894,-73.95366680407223,8.233161427774025
585000,0.0,1.0,320433.0,"405 W 23rd St #4D,New York, NY 10011",True,SIMPLE REAL ESTATE,40.7467841,-74.0016172,5.100635819072736
840000,1.0,1.0,,"336 Central Park W #5D,New York, NY 10025",True,CORCORAN,40.7902597,-73.9658981,0.6083131741891
1750000,2.0,2.0,1400.0,"45 Sutton Pl S #20I,New York, NY 10022",True,DOUGLAS ELLIMAN,40.7558143,-73.9615657,3.300283152334357
895000,1.0,1.0,875.0,"333 W 57th St #406,New York, NY 10019",True,COMPASS,40.76764525,-73.98439273315978,2.3669279573464275
329000,0.0,1.0,300.0,"25 Tudor City Pl #201,New York, NY 10017",True,STEVEN CORCORAN REAL ESTATE,40.748448,-73.9707212,4.074378617441701
599000,1.0,1.0,,"41-21 42nd St #AA,Sunnyside, NY 11104",True,CENTURY 21 AMERICAN HOMES,40.7463137,-73.92157585855963,5.839229503148765
2380000,2.0,2.0,939.0,"300 W 30th St #14A,New York, NY 10001",True,CORCORAN,40.7496844,-73.9955808,4.557503861611907
269000,0.0,1.0,250.0,"321 E 43rd St #211,New York, NY 10017",True,STEVEN CORCORAN REAL ESTATE,40.75021975,-73.97035323420172,3.876367191261651
830000,4.0,2.0,,"78-23 87th Avenue,Woodhaven, NY 11421",True,KELLER WILLIAMS LANDMARK II,40.6914373,-73.86274618749306,13.697888400535252
674900,3.0,3.0,1800.0,"7372 Amboy Rd,Staten Island, NY 10307",True,"ROBERT DEFALCO REALTY, INC.",40.5103592,-74.2424908,38.3229483080603
625000,2.0,2.0,1050.0,"131 Howton Ave,Staten Island, NY 10308",True,COMPASS REALTY CENTRAL INC.,40.5578656,-74.14804430886099,29.456780125940764
668000,1.0,1.0,,"132-27 41st Road UNIT 5C,Flushing, NY 11355",True,CHASE GLOBAL REALTY CORP,,,
1490000,5.0,4.0,,"70-32 Kissena Boulevard,Flushing, NY 11367",True,SELECTED FIRST REALTY CORP,40.7543143,-73.8233212,12.707154600953167
399900,3.0,2.0,1060.0,"3430 Amboy Rd #A,Staten Island, NY 10306",True,RE/MAX ELITE,40.55777733333333,-74.13767522222221,29.022666953925885
799900,2.0,2.0,976.0,"963 Kent Ave #A2,Brooklyn, NY 11205",True,BHHS FILLMORE R.E.,40.691286250000005,-73.95830339541317,10.450973903002383
3980000,12.0,6.0,4492.0,"2296 2nd Avenue,New York, NY 10035",True,E REALTY INTERNATIONAL CORP,40.7981392,-73.9367198,3.0326527114365587
888000,3.0,2.0,706.0,"48 Market St #3A,New York, NY 10002",True,WINZONE REALTY INC,40.7118802,-73.994173,8.418839515659972
339000,1.0,1.0,800.0,"83-30 Vietor Avenue UNIT 623,Queens, NY 11373",True,CHOUS REALTY GROUP INC,,,
849000,5.0,3.0,,"109-40 157th Street,Jamaica, NY 11433",True,NEW YORK 1 HOMES NETWORK INC,40.6999118,-73.8006764,17.025881658475914
439000,1.0,1.0,450.0,"366 Kings Hwy #5D,Brooklyn, NY 11223",True,MOMENTUM REAL ESTATE LLC,40.6044601,-73.9766363,20.071118495129465
539000,3.0,2.0,1700.0,"17 Wood Ct,Staten Island, NY 10309",True,"ROBERT DEFALCO REALTY, INC.",40.54949185,-74.21137685321771,33.271541866656314
550000,2.0,3.0,890.0,"1173 Crosby Avenue,Bronx, NY 10461",True,NYC EMPIRE REALTY INC.,40.83574715,-73.8275322322072,13.14105023183054
475000,2.0,1.0,1116.0,"2738 Gunther Avenue,Bronx, NY 10469",True,ORTIZ HOME SELLING TEAM LLC,40.86655715,-73.8368357,14.310906874396991
696000,1.0,1.0,,"132-27 41st Road UNIT 5A,Flushing, NY 11355",True,CHASE GLOBAL REALTY CORP,,,
3695000,3.0,3.0,,"37 E 67th St,New York, NY 10065",True,SOTHEBY'S INTERNATIONAL REALTY,40.7684768,-73.96701111025857,1.8481316260506309
1595000,5.0,3.0,1620.0,"116 Erasmus St,Brooklyn, NY 11226",True,ONE ELEAZAR LLC,40.6495087,-73.95175999772727,15.12080716722671
599000,1.0,1.0,575.0,"206 E 95th St #5C,New York, NY 10128",True,COMPASS,40.7840954,-73.94938763752536,1.598925102545121
638880,3.0,3.0,2300.0,"125 Dover Grn,Staten Island, NY 10312",True,RE/MAX EDGE,40.55579235,-74.19730140102101,31.98951872010904
1495000,7.0,2.0,2164.0,"532 W 187th Street,New York, NY 10033",True,ISLAND ADVANTAGE REALTY LLC,40.85220095,-73.92944097148701,8.141276001771178
3950000,20.0,,,"27-09/11 30th Avenue,Astoria, NY 11102",True,BLUE BRICK REAL ESTATE,,,
1125000,5.0,4.0,2268.0,"756 Decatur Street,Brooklyn, NY 11233",True,MILLIONAIRE MINDS REALTY,40.6836306,-73.9128197534484,12.202383751128783
279000,1.0,1.0,,"212-30 23 Avenue UNIT 5J,Bayside, NY 11360",True,LAFFEY REAL ESTATE,,,
720000,3.0,2.0,1318.0,"4344 Boyd Avenue,Bronx, NY 10466",True,ERA INSITE REALTY SERVICES,40.89650505,-73.85150004253177,15.814264132632808
1050000,4.0,2.0,,"44-06 Jessie Ct,Little Neck, NY 11363",True,KELLER WILLIAMS RLTY LANDMARK,,,
550000,3.0,2.0,1290.0,"188-16 Ludlum Avenue,Saint Albans, NY 11412",True,KELLER WILLIAMS NYC,,,
1150000,2.0,1.0,,"310 W 99th St #802,New York, NY 10025",True,BROWN HARRIS STEVENS,40.79744015,-73.97277533629511,1.4227752171324022
2700000,5.0,4.0,3740.0,"232 W 112th St #1-3,New York, NY 10026",True,PERRY ASSOCIATES NYC INC,40.8010516,-73.95579697076337,2.0621152671834992
1750000,,,,"104-30 Jamaica Avenue,Richmond Hill, NY 11418",True,AA REALTY FIRST INC,40.700279,-73.829648,15.027181524304307
348000,2.0,1.0,,"163-04 Willets Point Boulevard UNIT 2F,Whitestone, NY 11357",True,KELLER WILLIAMS LEGENDARY,,,
1695000,8.0,4.0,3200.0,"280 Marion St,Brooklyn, NY 11233",True,COMPASS,40.68075775,-73.91840476853598,12.328478859982216
975000,1.0,1.0,,"204 W 10th St #2,New York, NY 10014",True,SR8 REALTY LLC,40.73401833333333,-74.00395666666667,6.421816076349222
679000,2.0,2.0,1200.0,"69-10 108 Street UNIT 6O,Forest Hills, NY 11375",True,O KANE REALTY,,,
739000,3.0,3.0,,"184-24 Edgewood Ave,Springfield Gardens, NY 11413",True,GLORY HOMES REALTY,,,
1429000,6.0,5.0,,"144-64 Guy R Brewer Boulevard,Jamaica, NY 11434",True,PARK ASSETS REAL ESTATE CORP,40.7006076,-73.7941708,17.44367528818331
1199000,6.0,5.0,,"95-34 115th Street,South Richmond Hill, NY 11419",True,DESIMONE REAL ESTATE,,,
649500,0.0,,,"1208 Hoe Ave,Bronx, NY 10459",True,CENTURY 21 ALLIANCE-NP,40.82911425,-73.89063319476924,8.175105810258344
400000,2.0,1.0,,"463 Chestnut,Brooklyn, NY 11208",True,KELLER WILLIAMS LANDMARK II,40.67573715,-73.87333176197592,14.55367310701057
859000,4.0,2.0,,"318 Logan Street,Brooklyn, NY 11208",True,REALTY EXECUTIVES POWERHOUSE,40.67848885,-73.87732114865643,14.113323438675437
424888,1.0,1.0,,"162-21 Powells Cove Boulevard UNIT 3J,Whitestone, NY 11357",True,SHARES OF NEW YORK MARKETING,,,
680000,3.0,3.0,,"738 Vermont Street,Brooklyn, NY 11207",True,FAVE REALTY INC,40.66128775,-73.89077410565608,15.22814384432892
1200000,,,,"34-17 107th Street,Flushing, NY 11368",True,NEIGHBORHOOD ELITE HOMES LLC,,,
649900,3.0,3.0,,"126 Mountain View,Staten Island, NY 10314",True,BH&G REAL ESTATE SAFARI REALTY,,,
1299000,4.0,3.0,,"268 78th Street,Brooklyn, NY 11209",True,LAFFEY REAL ESTATE,40.62928665,-74.02939383434425,18.05602589449517
1525000,2.0,2.0,976.0,"526 Union Ave #503,Brooklyn, NY 11211",True,MNS,40.716382,-73.95189252380952,7.754641914434998
1200000,2.0,2.0,1318.0,"186 Rochelle Street,Bronx, NY 10464",True,JULIA B FEE SOTHEBYS INT. RLTY,40.83910229999999,-73.78161346226636,16.853578691053052
890000,3.0,2.0,938.0,"51-07 Ireland Street,Flushing, NY 11373",True,E REALTY INTERNATIONAL CORP,,,
149888,1.0,1.0,,"112-19 34 Avenue UNIT 5E,Corona, NY 11368",True,WINZONE REALTY INC,,,
1195000,6.0,5.0,,"132-50 Bennett,Jamaica, NY 11434",True,MASSADA REALTY INC,,,
1250000,7.0,3.0,2320.0,"225 Grant Avenue,Brooklyn, NY 11208",True,CENTURY HOMES REALTY GROUP LLC,40.6854869,-73.86747570706422,13.959107487079027
739000,3.0,3.0,,"248-11 Francis Lewis Boulevard,Rosedale, NY 11422",True,REALTY MASTERS INC,40.6630108,-73.73302760000001,24.058933025544952
1450000,6.0,5.0,,"86-34 235th Court,Queens Village, NY 11427",True,KINGSLAND PROPERTIES,,,
579000,3.0,2.0,1175.0,"150-27 116th Ave,Jamaica, NY 11434",True,PRIMEROCK REAL ESTATE GROUP INC,,,
999888,7.0,3.0,1952.0,"35-45 99th Street,Corona, NY 11368",True,PIN IT REALTY LLC,40.7527456,-73.86821744999999,9.180402709806453
775000,0.0,1.0,510.0,"445 5th Ave #9E,New York, NY 10016",True,RSNY REALTY,40.7516049,-73.98182745088441,3.890422586935661
439000,2.0,1.0,,"68-20 Burns Street UNIT B,Forest Hills, NY 11375",True,EXP REALTY,,,
235000,1.0,1.0,724.0,"5 Metropolitan Oval UNIT 2E,Bronx, NY 10462",True,EXP REALTY,,,
290000,1.0,1.0,,"67-11 Yellowstone Blvd UNIT 2A,Forest Hills, NY 11375",True,DOUGLAS ELLIMAN REAL ESTATE,,,
375000,2.0,1.0,,"21-58 35th St #4C,Astoria, NY 11105",True,BEEKMAN STREET REALTY,,,
345000,2.0,2.0,1100.0,"3750 Hudson Manor Ter #4DE,Bronx, NY 10463",True,DOUGLAS ELLIMAN,40.8888103,-73.9153828,12.352133438808083
302000,3.0,1.0,965.0,"39 Osgood Avenue,Staten Island, NY 10304",True,REALHOME SERVICES & SOLUTIONS,40.61912305,-74.08445016785714,20.88212122675064
245000,0.0,1.0,520.0,"207 Ocean Pkwy #1H,Brooklyn, NY 11218",True,DOUGLAS ELLIMAN,40.644794222222224,-73.9740377037037,15.587313994316906
699000,0.0,1.0,536.0,"120 E 90th St #12G,New York, NY 10128",True,"ALEX TEMBELIS, LREB",40.7820606,-73.9540587,1.2471019930338805
1298000,3.0,3.0,,"42-25 Orient Ave,Little Neck, NY 11363",True,"TIFFANY C WONG, LREB",40.7682502,-73.7438507,19.038484781606705
289880,1.0,1.0,700.0,"141-18 79th Ave #3F,Flushing, NY 11367",True,"WRL REALTY, LLC",,,
2895000,3.0,2.0,,"490 W End Ave #11E,New York, NY 10024",True,DOUGLAS ELLIMAN,40.7870631,-73.9789518,0.9266008156215728
1295000,2.0,2.0,,"105 W 13th St #9C,New York, NY 10011",True,DOUGLAS ELLIMAN,40.7368609,-73.9975375,5.898044520272313
1785000,2.0,2.0,1232.0,"524 E 72nd St #32A,New York, NY 10021",True,R NEW YORK,40.7659547,-73.9523973368565,2.512940661818197
579000,3.0,2.0,1175.0,"150-27 116th Ave S,Jamaica, NY 11434",True,PRIMEROCK REAL ESTATE GROUP INC,,,
665000,1.0,1.0,,"176 E 77th St #3F,New York, NY 10075",True,BROWN HARRIS STEVENS,40.77320875,-73.95905408333333,1.5324273622693776
1142000,2.0,2.0,,"176 E 77th St #3FG,New York, NY 10075",True,BROWN HARRIS STEVENS,40.77320875,-73.95905408333333,1.5324273622693776
1280000,5.0,4.0,2496.0,"457 Beach 145 St,Rockaway Park, NY 11694",True,EXIT REALTY TOP PROPERTIES,,,
1500000,6.0,4.0,,"147-54 Huxley Street,Jamaica, NY 11422",True,CENTURY 21 AA REALTY,,,
610000,3.0,2.0,,"64-34 102nd Street UNIT 11Z,Rego Park, NY 11374",True,DOUGLAS ELLIMAN REAL ESTATE,,,
428000,2.0,1.0,1000.0,"6474 Saunders Street UNIT 3B,Flushing, NY 11374",True,EXIT REALTY FIRST CHOICE,,,
1600000,3.0,4.0,3500.0,"29-42 214th Place,Bayside, NY 11360",True,EXIT REALTY TEAM,40.7744589,-73.773228592278,16.50788259473225
1250000,4.0,3.0,,"138-28 10th Avenue,Whitestone, NY 11357",True,DOUGLAS ELLIMAN REAL ESTATE,40.793289,-73.811568,13.258625278142013
2900000,4.0,3.0,2500.0,"150 W 87th Street UNIT 5-AB,New York, NY 10024",True,R NEW YORK,,,
259000,2.0,1.0,850.0,"2029 E 58th St #144D,Brooklyn, NY 11234",True,EXP REALTY BKNY,40.61466425,-73.9177924,19.400720171688917
1125000,1.0,1.0,915.0,"340 E 64th St #21A,New York, NY 10065",True,CORCORAN,40.7629556,-73.9604866,2.544762409028975
467000,0.0,1.0,500.0,"176 E 77th St #3G,New York, NY 10075",True,BROWN HARRIS STEVENS,40.77320875,-73.95905408333333,1.5324273622693776
4500000,4.0,3.0,5298.0,"502 E 118th St,New York, NY 10035",True,CORCORAN,40.79603405,-73.93177540462287,3.3124112610521665
1575000,1.0,1.0,760.0,"322 W 57th St #40C,New York, NY 10019",True,APT212 INC,40.766755,-73.9840893915325,2.4343821845801736
1250000,2.0,2.0,,"175 Riverside Dr #14L,New York, NY 10024",True,COMPASS,40.7919925,-73.977592,1.0974804039510255
359000,2.0,1.0,1000.0,"92-05 Whitney Ave #B44,Elmhurst, NY 11373",True,CENTURY HOMES REALTY GROUP LLC,40.7416307,-73.8791824,8.93835979607127
1825000,2.0,3.0,1441.0,"3D Plan in Quay Tower,Brooklyn, NY 11201",True,SERHANT,,,
615000,3.0,2.0,1320.0,"145 Roe St,Staten Island, NY 10310",True,COLDWELL BANKER ADVANTAGE,40.6302656,-74.120997125,21.497502661011183
699000,3.0,2.0,1040.0,"20 Tompkins Cir,Staten Island, NY 10301",True,DITOMMASO REAL ESTATE,40.63627375,-74.07988438646979,19.02727770932748
295000,1.0,1.0,484.0,"175 Zoe St #2R,Staten Island, NY 10305",True,VISMITH HOMES REALTY INC.,40.58476085,-74.10111959258955,24.919614086012984
